"Target String","URL Safe String","Owner","Repository","Content","Page","value","externalUrl","externalUrlTitle","Excerpt","FeatureImageAltText","Permalink","Description"
".org",".org","Jacquelin R Larson","The Westside Group","Market Commentary Content--16","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","16-1509988405464",""
".org",".org","Lou Foran","The Foran Group","Heading 2&nbsp;","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A7903:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A7903:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h2&gt;&lt;span style=""font-size:20px;""&gt;The Foran Group of RBC Wealth Management is pleased to announce a charity drive for Parkinson&amp;rsquo;s Research.&lt;/span&gt;&lt;/h2&gt;

&lt;p&gt;We will donate $20 for each of our client households that sign up for RBC Online E-Delivery through March 30, 2020.&lt;/p&gt;

&lt;p&gt;Our goal is to raise $2,500 for The Michael J. Fox Foundation for Parkinson&amp;rsquo;s Research.&lt;/p&gt;

&lt;p&gt;To learn more about the foundation please follow this link: www.michaeljfox.org&lt;/p&gt;

&lt;p&gt;&lt;span style=""font-size:20px;""&gt;&lt;strong&gt;Enjoy the benefits of paperless delivery&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt;

&lt;p&gt;Instead of waiting for the mail to arrive or worrying about the risk that may come with mailed documents, our secure website gives you the safety and simplicity of reading your documents online wherever you have internet access, including your smartphone.&lt;/p&gt;

&lt;p&gt;When you have a new document to view, we&amp;rsquo;ll send you an email. Just click the link in the email, sign into our site and view the document. It&amp;rsquo;s that easy.&lt;/p&gt;

&lt;p&gt;Security &amp;mdash; We follow rigorous security practices to help protect your information online.&lt;/p&gt;

&lt;p&gt;Convenience &amp;mdash; View an archive of documents going back several months, even years, for many documents.&lt;/p&gt;

&lt;p&gt;Simplicity &amp;mdash; Trade the clutter of paper for convenient online access. No more paper filing of documents, no more time-consuming searches for them later.&lt;/p&gt;

&lt;p&gt;Environmental responsibility &amp;mdash; Going paperless is an easy way to do our part in preserving natural resources.&lt;/p&gt;

&lt;p&gt;&lt;span style=""font-size:20px;""&gt;&lt;strong&gt;Go paperless today&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt;

&lt;p&gt;Sign in to your account information and select &amp;ldquo;Go Paperless.&amp;rdquo; Then click on the &amp;ldquo;change paperless elections&amp;rdquo; tab and select your paperless elections.&lt;/p&gt;

&lt;p&gt;Please contact us with questions. Or contact Client Support Services at 1-800-933-9946 for technical assistance.&lt;/p&gt;
</value></static-content></root>","","","","","heading-2-nbsp-812642",""
".org",".org","Lou Foran","The Foran Group","Charity drive for Parkinson","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A9768:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A9768:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h3&gt;Charity drive for Parkinson&amp;rsquo;s Research&lt;/h3&gt;

&lt;p&gt;The Foran&amp;nbsp;Group pledges to donate $20 for each of our client households that sign up for RBC Online E-Delivery through March 30, 2020. Visit our &lt;a href=""https://us.rbcwealthmanagement.com/theforangroup/rbcwmonline""&gt;RBC Wealth Management Online page&lt;/a&gt; for further information.&amp;nbsp; Our goal is to raise $2,500 for The Michael J. Fox Foundation for Parkinson&amp;rsquo;s Research. Learn more about the foundation &lt;a href=""http://www.michaeljfox.org"" target=""_blank""&gt;here&lt;/a&gt;.&amp;nbsp;&lt;/p&gt;
</value></static-content></root>","","","","","charity-drive-for-parkinson-813122",""
".org",".org","The Graveyard (Deleted Accounts)","The Graveyard (Deleted Accounts)","Market Commentary Content--14","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","14-1510033844132",""
".org",".org","Mark V. Dyer","Mark V. Dyer","About Our Group Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt; 
 &lt;div&gt;
  &lt;div&gt; 
   &lt;div&gt;&lt;strong&gt;Brian Kroneberger, Jr., AWM, CFP&lt;sup&gt;®&lt;/sup&gt;&lt;/strong&gt;&lt;br&gt;Managing Director - Financial Advisor, Senior Consulting Group&lt;br&gt;(410)&amp;nbsp;316-5454&lt;br&gt;&lt;a href=""mailto:brian.kroneberger@rbc.com""&gt;brian.kroneberger@rbc.com&lt;/a&gt; &lt;a href=""https://www.linkedin.com/pub/brian-kroneberger-cfp%C2%AE/49/566/31b""&gt;&lt;img src=""mediahandler/media/786/linkedin_icon.png""&gt;&lt;/a&gt;&lt;br&gt;&lt;br&gt;
    &lt;div&gt;
     &lt;a&gt;&lt;/a&gt;
     &lt;p&gt;Brian began his career as a financial advisor with Ferris, Baker Watts, Inc. in 1991. During his tenure at Ferris, Baker Watts, Inc., Brian had the pleasure of working directly with Julius Westheimer, who was widely recognized as a renowned financial advisor in the Baltimore metropolitan area.&amp;nbsp;&lt;br&gt;&lt;br&gt;With over twenty four years of investment experience, Brian has attained the Accredited Wealth Manager designation through the Estate and Wealth Strategies Institute of Michigan State University. After completing the extensive curriculum required, Brian earned the certification of CERTIFIED FINANCIAL PLANNER™ (CFP®). He is licensed by the Maryland Insurance Administration and his industry licenses include the Series 7, 31, 63 and 65. Brian is also an Accredited Investment Fiduciary (AIF®), which represents his advanced training and competency in the subject of fiduciary responsibility.&lt;br&gt;&lt;br&gt;Aside from his notable standing within RBC Wealth Management, Brian has earned accolades and respect within the financial industry. He has been recognized by Barron's as one of the Top 1,200 Financial Advisors in the country in 2014, 2015 and 2016 and by Barron's as one of the Top 1,000 Financial Advisors since 2010. Brian has also been cited as an Influential Marylander by The Daily Record. From the time RBC Wealth Management acquired Ferris Baker Watts, Brian has been a member of the firm's Chairman's Council, an honor bestowed on the top 150 Financial Advisors of RBC Wealth Management Financial Advisors.&amp;nbsp;&lt;br&gt;&lt;br&gt;Brian is a financial commentator on Baltimore’s WBAL news radio and television network. You can listen to him every Saturday morning at 10:00 AM on WBAL Radio hosting the ""Brian Kroneberger Financial Hour."" If you miss him on Saturday you can catch him weekdays at 7:50 AM on WBAL radio providing timely market insight during his ""Money Report."" In addition to Brian’s daily presence on WBAL radio, he makes frequent appearances on WBAL Television.&lt;br&gt;&lt;br&gt;Brian currently serves as the Chair on the Investment Committee for the&amp;nbsp;&lt;a href=""http://www.ccfmd.org/boardoftrustees.php""&gt;Catholic Community Foundation of the Archdiocese of Baltimore&lt;/a&gt;. In addition, he is a Board of Trustee for&amp;nbsp;&lt;a href=""http://www.calverthall.com/page""&gt;Calvert Hall College High School.&amp;nbsp;&lt;br&gt;&lt;/a&gt;&lt;br&gt;Born and raised in Baltimore, Maryland, Brian attended Calvert Hall College High School and graduated from Loyola University with a Bachelor of Business Administration in Finance. Brian was a Three Time All-American lacrosse player at Loyola University and played eight years professionally with the Baltimore Thunder of the Major Indoor Lacrosse League. He is a member of both The Greater Baltimore Lacrosse Chapter and the Loyola University Hall of Fame. Brian is married with three children.&lt;/p&gt; 
     &lt;div&gt;
      &amp;nbsp;
     &lt;/div&gt; 
     The formula Barron's uses to rank advisors is proprietary. It has three major components: assets managed, revenue produced and quality of practice. Investment returns are not a component of the rankings because an advisor's returns are dictated largely by the risk tolerance of clients. The quality-of-practice component includes an evaluation of each advisor's regulatory record.
     &lt;br&gt;
     &lt;br&gt; 
     &lt;div&gt; 
      &lt;div&gt; 
       &lt;div&gt; 
        &lt;div&gt;&lt;img src=""/delegate/services/file/192154/content""&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;img src=""/delegate/services/file/192163/content""&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;img src=""/delegate/services/file/192188/content""&gt;&lt;/div&gt; 
       &lt;/div&gt; 
       &lt;div&gt; 
        &lt;div&gt;&lt;em&gt;2014, 2015, 2016&lt;/em&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;em&gt;2010, 2011, 2012, 2013&lt;/em&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;em&gt;2013&lt;br&gt;&lt;/em&gt;&lt;/div&gt; 
       &lt;/div&gt; 
      &lt;/div&gt; 
     &lt;/div&gt;
    &lt;/div&gt; &lt;/div&gt; 
   &lt;div&gt; 
    &lt;div&gt;
     &lt;img src=""mediahandler/dynamicmedia/62282/Brian 7-22-15.jpg?height=216&amp;amp;width=144&amp;amp;thumbnail=false
								""&gt;
    &lt;/div&gt; &lt;/div&gt; 
  &lt;/div&gt; 
 &lt;/div&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1509591654576",""
".org",".org","Mark V. Dyer","Mark V. Dyer","home page content","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A8009:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A8009:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h3&gt;Honored to participate in the 2020 Polar Bear Plunge&lt;/h3&gt;

&lt;p&gt;I am&amp;nbsp;very&amp;nbsp;proud to support Special Olympics Maryland and&amp;nbsp;the annual Polar Bear Plunge.&amp;nbsp; This incredible event takes place every January in the icy waters of the Chesapeake Bay and all proceeds go to support Special Olympics Maryland. &lt;a href=""https://support.somd.org/event/2020-maryland-plunge/e241814"" target=""_blank""&gt;Learn more.&lt;/a&gt;&lt;/p&gt;
</value></static-content></root>","","","","","we-are-very-proud-that-financial-advisor-brian-kro-692328",""
".org",".org","Brian Kroneberger Jr","The Kroneberger Group","About Our Group Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt; 
 &lt;div&gt;
  &lt;div&gt; 
   &lt;div&gt;&lt;strong&gt;Brian Kroneberger, Jr., AWM, CFP&lt;sup&gt;®&lt;/sup&gt;&lt;/strong&gt;&lt;br&gt;Managing Director - Financial Advisor, Senior Consulting Group&lt;br&gt;(410)&amp;nbsp;316-5454&lt;br&gt;&lt;a href=""mailto:brian.kroneberger@rbc.com""&gt;brian.kroneberger@rbc.com&lt;/a&gt; &lt;a href=""https://www.linkedin.com/pub/brian-kroneberger-cfp%C2%AE/49/566/31b""&gt;&lt;img src=""mediahandler/media/786/linkedin_icon.png""&gt;&lt;/a&gt;&lt;br&gt;&lt;br&gt;
    &lt;div&gt;
     &lt;a&gt;&lt;/a&gt;
     &lt;p&gt;Brian began his career as a financial advisor with Ferris, Baker Watts, Inc. in 1991. During his tenure at Ferris, Baker Watts, Inc., Brian had the pleasure of working directly with Julius Westheimer, who was widely recognized as a renowned financial advisor in the Baltimore metropolitan area.&amp;nbsp;&lt;br&gt;&lt;br&gt;With over twenty four years of investment experience, Brian has attained the Accredited Wealth Manager designation through the Estate and Wealth Strategies Institute of Michigan State University. After completing the extensive curriculum required, Brian earned the certification of CERTIFIED FINANCIAL PLANNER™ (CFP®). He is licensed by the Maryland Insurance Administration and his industry licenses include the Series 7, 31, 63 and 65. Brian is also an Accredited Investment Fiduciary (AIF®), which represents his advanced training and competency in the subject of fiduciary responsibility.&lt;br&gt;&lt;br&gt;Aside from his notable standing within RBC Wealth Management, Brian has earned accolades and respect within the financial industry. He has been recognized by Barron's as one of the Top 1,200 Financial Advisors in the country in 2014, 2015 and 2016 and by Barron's as one of the Top 1,000 Financial Advisors since 2010. Brian has also been cited as an Influential Marylander by The Daily Record. From the time RBC Wealth Management acquired Ferris Baker Watts, Brian has been a member of the firm's Chairman's Council, an honor bestowed on the top 150 Financial Advisors of RBC Wealth Management Financial Advisors.&amp;nbsp;&lt;br&gt;&lt;br&gt;Brian is a financial commentator on Baltimore’s WBAL news radio and television network. You can listen to him every Saturday morning at 10:00 AM on WBAL Radio hosting the ""Brian Kroneberger Financial Hour."" If you miss him on Saturday you can catch him weekdays at 7:50 AM on WBAL radio providing timely market insight during his ""Money Report."" In addition to Brian’s daily presence on WBAL radio, he makes frequent appearances on WBAL Television.&lt;br&gt;&lt;br&gt;Brian currently serves as the Chair on the Investment Committee for the&amp;nbsp;&lt;a href=""http://www.ccfmd.org/boardoftrustees.php""&gt;Catholic Community Foundation of the Archdiocese of Baltimore&lt;/a&gt;. In addition, he is a Board of Trustee for&amp;nbsp;&lt;a href=""http://www.calverthall.com/page""&gt;Calvert Hall College High School.&amp;nbsp;&lt;br&gt;&lt;/a&gt;&lt;br&gt;Born and raised in Baltimore, Maryland, Brian attended Calvert Hall College High School and graduated from Loyola University with a Bachelor of Business Administration in Finance. Brian was a Three Time All-American lacrosse player at Loyola University and played eight years professionally with the Baltimore Thunder of the Major Indoor Lacrosse League. He is a member of both The Greater Baltimore Lacrosse Chapter and the Loyola University Hall of Fame. Brian is married with three children.&lt;/p&gt; 
     &lt;div&gt;
      &amp;nbsp;
     &lt;/div&gt; 
     The formula Barron's uses to rank advisors is proprietary. It has three major components: assets managed, revenue produced and quality of practice. Investment returns are not a component of the rankings because an advisor's returns are dictated largely by the risk tolerance of clients. The quality-of-practice component includes an evaluation of each advisor's regulatory record.
     &lt;br&gt;
     &lt;br&gt; 
     &lt;div&gt; 
      &lt;div&gt; 
       &lt;div&gt; 
        &lt;div&gt;&lt;img src=""/delegate/services/file/192154/content""&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;img src=""/delegate/services/file/192163/content""&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;img src=""/delegate/services/file/192188/content""&gt;&lt;/div&gt; 
       &lt;/div&gt; 
       &lt;div&gt; 
        &lt;div&gt;&lt;em&gt;2014, 2015, 2016&lt;/em&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;em&gt;2010, 2011, 2012, 2013&lt;/em&gt;&lt;/div&gt; 
        &lt;div&gt;&lt;em&gt;2013&lt;br&gt;&lt;/em&gt;&lt;/div&gt; 
       &lt;/div&gt; 
      &lt;/div&gt; 
     &lt;/div&gt;
    &lt;/div&gt; &lt;/div&gt; 
   &lt;div&gt; 
    &lt;div&gt;
     &lt;img src=""mediahandler/dynamicmedia/62282/Brian 7-22-15.jpg?height=216&amp;amp;width=144&amp;amp;thumbnail=false
								""&gt;
    &lt;/div&gt; &lt;/div&gt; 
  &lt;/div&gt; 
 &lt;/div&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1509591654576",""
".org",".org","Danny McNulty","Danny McNulty, CAIA®, CPA","Bulletin Board","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A4077:contentForm:j_idt10:dynamicContent:j_id5"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A4077:contentForm:j_idt10:dynamicContent:j_id6""><value>&lt;h4&gt;Bulletin Board&lt;/h4&gt;

&lt;ul&gt;
	&lt;li&gt;&lt;a href=""https://www.ussif.org/files/Trends/Trends%202018%20executive%20summary%20FINAL.pdf""&gt;US Sustinable Investing Trends&lt;/a&gt;&lt;/li&gt;
	&lt;li&gt;&lt;a href=""http://www.rbcwm-usa.com/resources/file-687152.pdf""&gt;Stewardship: Our Values, Our Actions&lt;/a&gt;&lt;/li&gt;
	&lt;li&gt;&lt;a href=""http://www.rbcwm-usa.com/resources/file-686838.pdf""&gt;Save Money by Saving the Environment&lt;/a&gt;&lt;/li&gt;
&lt;/ul&gt;
</value></static-content></root>","","","","","bulletin-board-827489",""
".org",".org","Jeff Heberling","Houston Galleria","Thanking our veteransHouston Galleria branch (Ra","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A0656:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A0656:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h4&gt;&lt;img alt="""" src=""/documents/21779/21818/VetDay.jpg/6c324878-d687-4569-8f6e-0f01f3e3c756?t=1583329490440"" style=""float: right; width: 500px; height: 200px;"" /&gt;Thanking our veterans&lt;/h4&gt;

&lt;p&gt;Houston Galleria branch (Rama Gali Branch Director) helped make over 430 phone calls thanking Veteran-Clients for their service on Veteran&amp;rsquo;s Day 2021. We also donated $10 to Paws4Vets on behalf of each veteran-client. Visit the &lt;a href=""https://paws4people.org/RBC-Dallas/""&gt;Paws4Vets&amp;nbsp;website&lt;/a&gt;&amp;nbsp;to learn more.&lt;/p&gt;

&lt;p&gt;&amp;nbsp;&lt;/p&gt;
</value></static-content></root>","","","","","thanking-our-veteranshouston-galleria-branch-ra-831683",""
".org",".org","Danny McNulty","Danny McNulty, CAIA®, CPA","Investing with purpose","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A5147:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A5147:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h2&gt;Investing with purpose&lt;/h2&gt;

&lt;p&gt;For many investors, financial considerations are the top priority when making decisions about asset allocation or individual securities. But there is increasing demand for responsible investing strategies that allow you to go beyond these financial factors to make investments that support your deeply held personal beliefs in addition to helping you build and preserve your wealth.&lt;/p&gt;

&lt;h4&gt;A growing trend&lt;/h4&gt;

&lt;p&gt;Responsible investing encompasses a number of investing approaches you may have heard of, including Socially Responsible Investing (SRI), Environmental, Social, and Governance Investing (ESG), and Impact Investing.&lt;/p&gt;

&lt;p&gt;Responsible investing assets have more than doubled in the last five years, according to the&amp;nbsp;&lt;a href=""https://www.ussif.org/files/SIF_Trends_16_Executive_Summary(1).pdf""&gt;Forum for Sustainable and Responsible Investment&lt;/a&gt;&amp;nbsp;growing from $3.7 trillion in 2010 to $8.1 trillion in 2016. That means that one out of every five dollars under professional management in the United States is involved in a responsible investing strategy.&lt;/p&gt;

&lt;h4&gt;A sensible investment&lt;/h4&gt;

&lt;p&gt;Beyond supporting the causes or beliefs you hold dear, responsible investing can have a positive impact on performance. A 2012 meta-analysis by DB Climate Change Advisors of more than 100 academic studies found that incorporating ESG data in investment analysis is &amp;ldquo;correlated with superior risk-adjusted returns at a securities level.&amp;rdquo;&lt;/p&gt;

&lt;h4&gt;A matter of choice&lt;/h4&gt;

&lt;p&gt;Responsible investing offers a high degree of flexibility. First, determine what is important to you. Then identify how you want to act on your beliefs by using:&lt;/p&gt;

&lt;ul&gt;
	&lt;li&gt;SRI best practices to withdraw support from securities issuers you don&amp;rsquo;t want to put your financial support behind;&lt;/li&gt;
	&lt;li&gt;ESG best practices to proactively support securities issuers who are &amp;ldquo;best actors&amp;rdquo; in terms of the priorities you wish to promote; or&lt;/li&gt;
	&lt;li&gt;Impact investing best practices to put your capital to work finding solutions for causes that are meaningful to you.&lt;/li&gt;
&lt;/ul&gt;

&lt;h4&gt;Simple changes; big impact&lt;/h4&gt;

&lt;p&gt;Simple changes to how you invest may help make a dramatic impact on both your financial life and the change you want to see in the world.&amp;nbsp;&lt;a href=""https://us.rbcwealthmanagement.com/danny.mcnulty/contact""&gt;Contact me&lt;/a&gt;&amp;nbsp;today to learn more or set up a free consultation.&lt;/p&gt;
</value></static-content></root>","","","","","investing-with-purpose-840574",""
".org",".org","Brian Kroneberger Jr","The Kroneberger Group","headingtest this is a test&nbsp;test this is a t","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A0792:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A0792:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;p&gt;heading&lt;/p&gt;

&lt;p&gt;test this is a test&amp;nbsp;test this is a test&amp;nbsp;test this is a test&amp;nbsp;test this is a test&amp;nbsp;test &lt;a href=""http://www.ccfmd.org/boardoftrustees.php""&gt;this is a test&amp;nbsp;test this is a test&amp;nbsp;test this is a test&amp;nbsp;test this is a test&amp;nbsp;test&lt;/a&gt; this is a test&amp;nbsp;test this is a test&amp;nbsp;test this is a test&amp;nbsp;test this is a test&lt;/p&gt;
</value></static-content></root>","","","","","headingtest-this-is-a-test-nbsp-test-this-is-a-t-843951",""
".org",".org","Brian Kroneberger Jr","The Kroneberger Group","Heading 2Brian continues to serve our community ","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A6371:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A6371:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h2&gt;Heading 2&lt;/h2&gt;

&lt;p&gt;Brian continues to serve our community as former investment committee chair and current board member of the &lt;a href=""http://www.ccfmd.org/boardoftrustees.php""&gt;Catholic Community Foundation of the Archdiocese of Baltimore.&lt;/a&gt; Brian and his wife, Jill, reside the Baltimore area and enjoy spending time with their children, Sarah, Timmy and Emma, and dog, Guinness.&lt;/p&gt;
</value></static-content></root>","","","","","heading-2brian-continues-to-serve-our-community-844946",""
".org",".org","Field Digital","Testy McTestalot","A growing trendResponsible investing assets have","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A7851:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A7851:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h3&gt;A growing trend&lt;/h3&gt;

&lt;p&gt;Responsible investing assets have skyrocketed to $12 trillion as of 2018, a 38% increase in two years, according to the &lt;a href=""https://www.ussif.org/files/Trends/Trends%202018%20executive%20summary%20FINAL.pdf""&gt;US SIF Foundation.&lt;/a&gt; This is projected to grow exponentially.&lt;/p&gt;

&lt;p&gt;Responsible investing encompasses a number of investing approaches you may have heard of, including Socially Responsible Investing (SRI), Environmental, Social, and Governance Investing (ESG), and Impact Investing.&lt;/p&gt;
</value></static-content></root>","","","","","a-growing-trendresponsible-investing-assets-have-867086",""
".org",".org","Michael Ovitt","Ovitt Cormier Investment Group","We're proud to support Food Link NY.","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>You can find more information about this organization here: https://foodlinkny.org and see how much we’ve raised here: https://give.foodlinkny.org/ge/RBCWealthManagement</value></static-content></root>","","","You can find more information about this organization here: https://foodlinkny.org and see how much we’ve raised here: https://give.foodlinkny.org/ge/RBCWealthManagement","","we-re-proud-to-support-food-link-ny.-874914",""
".org",".org","Patrick C. Kelly","Patrick C. Kelly, AWM, RICP®","We&rsquo;re proud to support Food Link NY. &nbsp;Y","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A7622:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A7622:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h3&gt;Food Link NY&lt;/h3&gt;

&lt;p&gt;We&amp;rsquo;re proud to support Food Link NY. &amp;nbsp;You can find more information about this organization &lt;a href=""https://foodlinkny.org ""&gt;here&lt;/a&gt;&amp;nbsp;and see how much we&amp;rsquo;ve raised &lt;a href=""http:// https://give.foodlinkny.org/ge/RBCWealthManagement""&gt;here&lt;/a&gt;.&lt;/p&gt;
</value></static-content></root>","","","","","we-rsquo-re-proud-to-support-food-link-ny.-nbsp-y-875383",""
".org",".org","John Letourneau","Gulf View Wealth Group","Embracing Our DifferencesRBC Wealth Management i","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A3052:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A3052:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h4&gt;&lt;img alt="""" src=""/documents/110684/110698/IMG_3893.JPG/b73e1d72-be14-449a-8ff7-cfcd65bbfe30?t=1613073913770"" style=""float: right; height: 233px; width: 350px;"" /&gt;Embracing Our Differences&lt;/h4&gt;

&lt;p&gt;RBC Wealth Management is a proud supporter of Embracing Our Differences and is committed to supporting education, diversity and inclusion.&amp;nbsp;Our team works&amp;nbsp;with EOD to support their mission through their annual outdoor art exhibit and education initiatives.&amp;nbsp;Kaitlin Yelle&amp;nbsp;also serves on the board of directors.&lt;/p&gt;

&lt;p&gt;Embracing Our Differences uses the power of art and education to expand consciousness and open the heart to celebrate the diversity of the human family. Embracing Our Differences&amp;rsquo; mission is to educate and inspire to create a better world through the transformative power of the arts. They achieve this through a year around education program and a juried, outdoor art exhibit showcasing art and quotations from local, national and international artists, writers and students reflecting their interpretations of the theme &amp;ldquo;enriching lives through diversity.&amp;rdquo;&amp;nbsp;&lt;/p&gt;

&lt;p&gt;For more information about Embracing Our Differences,&amp;nbsp;please view their website &lt;a href=""https://embracingourdifferences.org/""&gt;here&lt;/a&gt;.&amp;nbsp;&lt;/p&gt;
</value></static-content></root>","","","","","embracing-our-differencesrbc-wealth-management-i-884017",""
".org",".org","John Letourneau","Gulf View Wealth Group","Take Stock in Children of SarasotaOur team is pr","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A1418:contentForm:j_idt10:dynamicContent:j_id5"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A1418:contentForm:j_idt10:dynamicContent:j_id6""><value>&lt;h4&gt;Take Stock in Children of Sarasota&lt;/h4&gt;

&lt;p&gt;Our team is proud to support Take Stock in Children of Sarasota, where Morgan Edwards serves as a mentor.&lt;/p&gt;

&lt;p&gt;Take Stock in Children provides a unique opportunity for low-income and at-risk students, many from minority families, to escape the cycle of poverty through education. They offer students college scholarships, caring volunteer mentors and hope for a better life. Their comprehensive services start in middle school, continue through high school and include the transition into college.&lt;/p&gt;

&lt;p&gt;For more information about Take Stock in Children of Sarasota, please view their website &lt;a href=""https://takestocksarasota.org/""&gt;here&lt;/a&gt;.&amp;nbsp;&lt;/p&gt;
</value></static-content></root>","","","","","take-stock-in-children-of-sarasotaour-team-is-pr-884019",""
